RelativePath,DDTRelativePath,ManifestStatus,OriginalBTIFormat,CompileFormat,FallbackUsed,Provisional,ExpectedTgaSHA256,ActualTgaSHA256,ExpectedDDTSHA256,ActualDDTSHA256,ExpectedDDTBytes,ActualDDTBytes,TgaExists,DDTExists,DDTMagic,DDTWidth,DDTHeight,DDTHeaderSize,ExpectedWidth,ExpectedHeight,ExtractorExitCode,ExtractorExitHex,ExtractorTimedOut,ExtractedTgaExists,ExtractedBTIExists,ExtractedTgaWidth,ExtractedTgaHeight,ExtractedTgaBPP,ExtractedTgaDescriptor,ExtractedBTIFormat,ExtractedBTIAlpha,ExtractedBTINoAlphaTest,ExtractedBTINoMip,ExtractedBTIClamp,AuthoritativeBTIFormat,AuthoritativeBTIAlpha,AuthoritativeBTINoAlphaTest,AuthoritativeBTINoMip,AuthoritativeBTIClamp,SourceTGAShaPASS,DDTHashPASS,DDTSizePASS,MagicPASS,DDTDimensionsPASS,ExtractDimensionsPASS,ExtractFormatPASS,ExtractMetadataPASS,OVERALLPASS,FailureStage,FailureReason,ExtractorOutput,ElapsedSeconds
textures\building g housea age1 shadow.tga,textures\building g housea age1 shadow.ddt,OK,BC3,BC3,NO,NO,9dbfb27f18da036484302122a2896c9dfca245c6e6a6186dc383b5154308c761,9dbfb27f18da036484302122a2896c9dfca245c6e6a6186dc383b5154308c761,a54860647fe8e8dc35472858f53f7db5c169e560f15006d0a55101d5e4b2d1de,a54860647fe8e8dc35472858f53f7db5c169e560f15006d0a55101d5e4b2d1de,16408,16408,True,True,RTS3,128,128,24,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g housea age1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.274
textures\building g houseb age1 shadow.tga,textures\building g houseb age1 shadow.ddt,OK,BC3,BC3,NO,NO,7a11e6c51b677c97a873bbede062048120255c9116edde78306a924fac8c9e7e,7a11e6c51b677c97a873bbede062048120255c9116edde78306a924fac8c9e7e,59c4f13794f3541351b2ba1b4cd3d9eab3c14f08b348e6a36755e5a78f7bcfad,59c4f13794f3541351b2ba1b4cd3d9eab3c14f08b348e6a36755e5a78f7bcfad,16408,16408,True,True,RTS3,128,128,24,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g houseb age1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.302
textures\building g housec age1 shadow.tga,textures\building g housec age1 shadow.ddt,OK,BC3,BC3,NO,NO,479b37ca22c1a864637bd528438fcdb33b3e9f62fa594233abf714d7a51397db,479b37ca22c1a864637bd528438fcdb33b3e9f62fa594233abf714d7a51397db,280e21705e4c3e376bb4df0b53fe675fc2a1a5fc1db764ae252d614dff470476,280e21705e4c3e376bb4df0b53fe675fc2a1a5fc1db764ae252d614dff470476,16408,16408,True,True,RTS3,128,128,24,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g housec age1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.268
textures\building g market shadow.tga,textures\building g market shadow.ddt,OK,BC3,BC3,NO,NO,b8a94d53e39c0b8d2834351552262f945359980bb1048b85067544bee2d04778,b8a94d53e39c0b8d2834351552262f945359980bb1048b85067544bee2d04778,d1092263498b246b5f4dddca258cd03a01c59090840958a76acf82af4f0b3933,d1092263498b246b5f4dddca258cd03a01c59090840958a76acf82af4f0b3933,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g market shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.264
textures\building g marketage2 shadow.tga,textures\building g marketage2 shadow.ddt,OK,BC3,BC3,NO,NO,09a673264ec9f0cc0c5b688af21fbba594379435bbf7cf775cbfbd081d5c96d3,09a673264ec9f0cc0c5b688af21fbba594379435bbf7cf775cbfbd081d5c96d3,120a41c06cbeccecf89fd2171bc1d14873d213b3afd214dfa1652659fd40860a,120a41c06cbeccecf89fd2171bc1d14873d213b3afd214dfa1652659fd40860a,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g marketage2 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.315
textures\building g marketage3 shadow.tga,textures\building g marketage3 shadow.ddt,OK,BC3,BC3,NO,NO,09a673264ec9f0cc0c5b688af21fbba594379435bbf7cf775cbfbd081d5c96d3,09a673264ec9f0cc0c5b688af21fbba594379435bbf7cf775cbfbd081d5c96d3,120a41c06cbeccecf89fd2171bc1d14873d213b3afd214dfa1652659fd40860a,120a41c06cbeccecf89fd2171bc1d14873d213b3afd214dfa1652659fd40860a,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g marketage3 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.313
textures\building g marketconstruction shadow.tga,textures\building g marketconstruction shadow.ddt,OK,BC3,BC3,NO,NO,6ffda517d2a32ee4663c7826f66d9425e757fda3f2209129dc808ace7f27404c,6ffda517d2a32ee4663c7826f66d9425e757fda3f2209129dc808ace7f27404c,9a356d5c7f3641dc865057e1728b7ebf3b7416941c98b72732f4e7fc84193d3d,9a356d5c7f3641dc865057e1728b7ebf3b7416941c98b72732f4e7fc84193d3d,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g marketconstruction shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.291
textures\building g mineconstruction shadow.tga,textures\building g mineconstruction shadow.ddt,OK,BC3,BC3,NO,NO,a76c752ff91e472ec5df0700a06d0dbb0ef41896941bdc942c9c9f8723e31f49,a76c752ff91e472ec5df0700a06d0dbb0ef41896941bdc942c9c9f8723e31f49,1b1215f3f47658634ec7a3c2f659f57792542acda6d2c7df3af511c162a4ca13,1b1215f3f47658634ec7a3c2f659f57792542acda6d2c7df3af511c162a4ca13,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g mineconstruction shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.394
textures\building g mining camp shadow.tga,textures\building g mining camp shadow.ddt,OK,BC3,BC3,NO,NO,5ce35c10d704d1daf3f628677750ee7968cc47f65d920a345bd132dedf15540f,5ce35c10d704d1daf3f628677750ee7968cc47f65d920a345bd132dedf15540f,f7c4a024e914d82edad34c3527df0d2524c7a5ef69b23119446762315ce6ec70,f7c4a024e914d82edad34c3527df0d2524c7a5ef69b23119446762315ce6ec70,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g mining camp shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.342
textures\building g mining campage1 shadow.tga,textures\building g mining campage1 shadow.ddt,OK,BC3,BC3,NO,NO,e082ae8ace40ba32497ad0ed6e59de29994df7b179422b3ee71263408ad785eb,e082ae8ace40ba32497ad0ed6e59de29994df7b179422b3ee71263408ad785eb,e97b51d58cc0157126d5d9b389044cd3d327f94640a7ecbc938eaed0c9a84bff,e97b51d58cc0157126d5d9b389044cd3d327f94640a7ecbc938eaed0c9a84bff,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g mining campage1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.360
textures\building g poswonder 1 shadow.tga,textures\building g poswonder 1 shadow.ddt,OK,BC3,BC3,NO,NO,118532c105176af4560ac65a128973f7ccace8e344929d1bb58c82f3aaf0072e,118532c105176af4560ac65a128973f7ccace8e344929d1bb58c82f3aaf0072e,47804fc6123f3840399ec76f316f1ec00550060826979e5bbc9c59b1cda79749,47804fc6123f3840399ec76f316f1ec00550060826979e5bbc9c59b1cda79749,262168,262168,True,True,RTS3,512,512,24,512,512,0,0x00000000,False,True,True,512,512,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g poswonder 1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.338
textures\building g poswonder 2 shadow.tga,textures\building g poswonder 2 shadow.ddt,OK,BC3,BC3,NO,NO,2a3cd1804fa4b5ff1cda0cd7927ee08919b064a837069752af0b2945c15e77c8,2a3cd1804fa4b5ff1cda0cd7927ee08919b064a837069752af0b2945c15e77c8,2c3f6b7e09c64d7970634cb6758ab61e0fa43e5ba9efac889ad73622812a391d,2c3f6b7e09c64d7970634cb6758ab61e0fa43e5ba9efac889ad73622812a391d,262168,262168,True,True,RTS3,512,512,24,512,512,0,0x00000000,False,True,True,512,512,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g poswonder 2 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.295
textures\building g poswonder 3 shadow.tga,textures\building g poswonder 3 shadow.ddt,OK,BC3,BC3,NO,NO,8b259f4841c0d01fc06042d38957e7e12b875a016870749c50e832c51739d9b8,8b259f4841c0d01fc06042d38957e7e12b875a016870749c50e832c51739d9b8,18da005830b710d85a5f1241107a42db6a0d732b27b1124cc15e0624bbdc73ef,18da005830b710d85a5f1241107a42db6a0d732b27b1124cc15e0624bbdc73ef,262168,262168,True,True,RTS3,512,512,24,512,512,0,0x00000000,False,True,True,512,512,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g poswonder 3 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.308
textures\building g roofage1.tga,textures\building g roofage1.ddt,OK,BC3,BC3,NO,NO,11536899c2144487db260a25f2858d1cb4a41170240e9f66497e8d315d2fafff,11536899c2144487db260a25f2858d1cb4a41170240e9f66497e8d315d2fafff,52e2f62a074a50a0b3499c55f9a27254e5590104ef680405ce7380a584c95fb2,52e2f62a074a50a0b3499c55f9a27254e5590104ef680405ce7380a584c95fb2,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g roofage1.ddt	SUCCEEDED
Decompressed 1 textures.
",0.316
textures\building g roofage2.tga,textures\building g roofage2.ddt,OK,BC3,BC3,NO,NO,f58001ce5fe41e4c0e891d0490613eb24260401b4de8a686cedb3bc15011a0cb,f58001ce5fe41e4c0e891d0490613eb24260401b4de8a686cedb3bc15011a0cb,55b1a435687ef2b4af0ad6e4291e9d3b85e7d37ccc32f06c795a219a0d54aab5,55b1a435687ef2b4af0ad6e4291e9d3b85e7d37ccc32f06c795a219a0d54aab5,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,False,False,False,BC3,1,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g roofage2.ddt	SUCCEEDED
Decompressed 1 textures.
",0.307
textures\building g roofage3.tga,textures\building g roofage3.ddt,OK,BC3,BC3,NO,NO,eeabc13b173a780dbf59d60a68c5503270bdbcc2d3df03bdee288744aeb59a43,eeabc13b173a780dbf59d60a68c5503270bdbcc2d3df03bdee288744aeb59a43,bb61a5314ace735229bc22b3b91858703a7ceef4aa0a9a4471264846e2ca50a6,bb61a5314ace735229bc22b3b91858703a7ceef4aa0a9a4471264846e2ca50a6,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,False,False,False,BC3,1,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g roofage3.ddt	SUCCEEDED
Decompressed 1 textures.
",0.314
textures\building g ruin a shadow.tga,textures\building g ruin a shadow.ddt,OK,BC3,BC3,NO,NO,6f578ab7247f187a9d6580a5f4d29a464beebb5da518f41558e43005061658d2,6f578ab7247f187a9d6580a5f4d29a464beebb5da518f41558e43005061658d2,0bbc4cc59dfb0f97d85ceb49963575a5d7de4ebb7ba94ec0974b4ce2655b5c2d,0bbc4cc59dfb0f97d85ceb49963575a5d7de4ebb7ba94ec0974b4ce2655b5c2d,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g ruin a shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.291
textures\building g ruin c shadow.tga,textures\building g ruin c shadow.ddt,OK,BC3,BC3,NO,NO,1cff458d69d0355e2f5149a71d7bf71d9d3923a67c0acdccb661ce7b3dca0fb1,1cff458d69d0355e2f5149a71d7bf71d9d3923a67c0acdccb661ce7b3dca0fb1,148c9bba768948a5710fc6c8e8b7485ff3d959319b1902cab327f7426405bad9,148c9bba768948a5710fc6c8e8b7485ff3d959319b1902cab327f7426405bad9,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g ruin c shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.292
textures\building g ruins.tga,textures\building g ruins.ddt,OK,BC3,BC3,NO,NO,616dc84187d1d50868d2fe2bbe9495e4aea96058a4c3223ab3f0f37f4e5b1712,616dc84187d1d50868d2fe2bbe9495e4aea96058a4c3223ab3f0f37f4e5b1712,5ebcaa35e7f7015f0522add4b7ef127ad57e5564bb266336d2e52ef2e3fd779a,5ebcaa35e7f7015f0522add4b7ef127ad57e5564bb266336d2e52ef2e3fd779a,131096,131096,True,True,RTS3,512,256,24,512,256,0,0x00000000,False,True,True,512,256,32,8,BC3,0,False,False,False,BC3,0,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g ruins.ddt	SUCCEEDED
Decompressed 1 textures.
",0.270
textures\building g settlement02 shadow.tga,textures\building g settlement02 shadow.ddt,OK,BC3,BC3,NO,NO,e71c167f0a1d79c297ef71d8f1a20e3c604ccdabf30d0cd47cd656f359f6220a,e71c167f0a1d79c297ef71d8f1a20e3c604ccdabf30d0cd47cd656f359f6220a,c997199a722e295bd9a984a1ed84209b119391510ebe93c94a9985cdde388e73,c997199a722e295bd9a984a1ed84209b119391510ebe93c94a9985cdde388e73,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlement02 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.400
textures\building g settlement02.tga,textures\building g settlement02.ddt,OK,BC3,BC3,NO,NO,ccd49439a8985ca448a1285c104fa7df2ea61e2c8165e05f615fb2bab87bf16d,ccd49439a8985ca448a1285c104fa7df2ea61e2c8165e05f615fb2bab87bf16d,6460b033ed436da1b6a775d134f5dfa44267f4a0144aa6ccb5499442ed001eea,6460b033ed436da1b6a775d134f5dfa44267f4a0144aa6ccb5499442ed001eea,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,False,False,False,BC3,1,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlement02.ddt	SUCCEEDED
Decompressed 1 textures.
",0.341
textures\building g settlement03 shadow.tga,textures\building g settlement03 shadow.ddt,OK,BC3,BC3,NO,NO,8db667a5bb67a38d3926c1de84377a2607f93e01aa19997845f25649a4b3506d,8db667a5bb67a38d3926c1de84377a2607f93e01aa19997845f25649a4b3506d,5a315a3d39fa6a13dd610fa4534e51513c451469d68189a8e712e756ddccd0fe,5a315a3d39fa6a13dd610fa4534e51513c451469d68189a8e712e756ddccd0fe,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlement03 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.293
textures\building g settlementage1 shadow.tga,textures\building g settlementage1 shadow.ddt,OK,BC3,BC3,NO,NO,8a66942f6a3fc5a9a703de13d5abcadb11d02bfdd5ac996ff7a8f8129a0d69fc,8a66942f6a3fc5a9a703de13d5abcadb11d02bfdd5ac996ff7a8f8129a0d69fc,7770cb859b3f6b8357ea9d6b27ac2cfb3eea52585e5fe9fa5a94971a0378b53f,7770cb859b3f6b8357ea9d6b27ac2cfb3eea52585e5fe9fa5a94971a0378b53f,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementage1 shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.273
textures\building g settlementage1.tga,textures\building g settlementage1.ddt,OK,BC3,BC3,NO,NO,e16e94e47552c05801ef3285ff61ab8e6b415b49bf83c09d7f818e29799debc0,e16e94e47552c05801ef3285ff61ab8e6b415b49bf83c09d7f818e29799debc0,cf2852b620cefee108e1a548f57898b88b79de942f387979c3bc93bbf64d53d4,cf2852b620cefee108e1a548f57898b88b79de942f387979c3bc93bbf64d53d4,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementage1.ddt	SUCCEEDED
Decompressed 1 textures.
",0.340
textures\building g settlementage2.tga,textures\building g settlementage2.ddt,OK,BC3,BC3,NO,NO,4e365515e6683880b7d69d0c4e527f0c8c615aa46ef3b4b66bbb2bf886976ec4,4e365515e6683880b7d69d0c4e527f0c8c615aa46ef3b4b66bbb2bf886976ec4,81737de6f80d84d11f6d4f71a4be4672931b58228fb9b1a05c1a19244a83ec17,81737de6f80d84d11f6d4f71a4be4672931b58228fb9b1a05c1a19244a83ec17,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementage2.ddt	SUCCEEDED
Decompressed 1 textures.
",0.328
textures\building g settlementage3.tga,textures\building g settlementage3.ddt,OK,BC3,BC3,NO,NO,2b50e28494cf54f8b315b821c2c97ee71f5ad8296f19810d0644b426b075ee2e,2b50e28494cf54f8b315b821c2c97ee71f5ad8296f19810d0644b426b075ee2e,17a11706a0e7b5de67a1350c8c8ab6b15a08447860f35436621b7d6effd50160,17a11706a0e7b5de67a1350c8c8ab6b15a08447860f35436621b7d6effd50160,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementage3.ddt	SUCCEEDED
Decompressed 1 textures.
",0.317
textures\building g settlementfence.tga,textures\building g settlementfence.ddt,OK,BC3,BC3,NO,NO,0c484ec71c0f4c97e53dc14a4744836c0206f0165e4086d4744f726fbbfebe74,0c484ec71c0f4c97e53dc14a4744836c0206f0165e4086d4744f726fbbfebe74,6a466cb478f45ce8d5ad6af9d28a703d498e5e8cc1393c006da35f138c7b08e6,6a466cb478f45ce8d5ad6af9d28a703d498e5e8cc1393c006da35f138c7b08e6,262168,262168,True,True,RTS3,512,512,24,512,512,0,0x00000000,False,True,True,512,512,32,8,BC3,1,False,False,False,BC3,1,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementfence.ddt	SUCCEEDED
Decompressed 1 textures.
",0.278
textures\building g settlementfortified shadow.tga,textures\building g settlementfortified shadow.ddt,OK,BC3,BC3,NO,NO,eb37a3255471fa136b7ba3d8a3ff876766c95680d777007f55aacfc5745fe5b0,eb37a3255471fa136b7ba3d8a3ff876766c95680d777007f55aacfc5745fe5b0,c95433d7fa7230569f1e047f7174d157ef1615aee335e1f3feedb336a9f7938b,c95433d7fa7230569f1e047f7174d157ef1615aee335e1f3feedb336a9f7938b,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g settlementfortified shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.284
textures\building g shared01 2 map.tga,textures\building g shared01 2 map.ddt,OK,BC3,BC3,NO,NO,c1dc11dcef12364def6da1e2630330953a07cf77a1d8b36be75d895b86407269,c1dc11dcef12364def6da1e2630330953a07cf77a1d8b36be75d895b86407269,abaed33d487004060f76175b058fbb9b3874057ed3f7ed13a5097ef0eb2f59b7,abaed33d487004060f76175b058fbb9b3874057ed3f7ed13a5097ef0eb2f59b7,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,BC3,0,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g shared01 2 map.ddt	SUCCEEDED
Decompressed 1 textures.
",0.344
textures\building g shared05 2 map.tga,textures\building g shared05 2 map.ddt,OK,BC3,BC3,NO,NO,f1ed9638d6690e3a5a0a56a1000d6763c7f0dae6e7118c48d595409cbadf80bd,f1ed9638d6690e3a5a0a56a1000d6763c7f0dae6e7118c48d595409cbadf80bd,5aacd44add78765ceae43f396cfeb136618a7c9844dc4f1bf5a4d86aaf312bf2,5aacd44add78765ceae43f396cfeb136618a7c9844dc4f1bf5a4d86aaf312bf2,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g shared05 2 map.ddt	SUCCEEDED
Decompressed 1 textures.
",0.348
textures\building g shrine shadow.tga,textures\building g shrine shadow.ddt,OK,BC3,BC3,NO,NO,a7ef68b22916486767957823c5a620c76645d0e600f9bdb5425b411102f1f906,a7ef68b22916486767957823c5a620c76645d0e600f9bdb5425b411102f1f906,e4b68098cf9cdb22f5f6714b281a74d39a6c75b38238f82ea29d27e6b2a25c8f,e4b68098cf9cdb22f5f6714b281a74d39a6c75b38238f82ea29d27e6b2a25c8f,65560,65560,True,True,RTS3,256,256,24,256,256,0,0x00000000,False,True,True,256,256,32,8,BC3,4,False,False,False,BC3,4,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g shrine shadow.ddt	SUCCEEDED
Decompressed 1 textures.
",0.338
textures\building g shrine.tga,textures\building g shrine.ddt,OK,BC3,BC3,NO,NO,5b58dfc5f0c469d8adc1d637a63c11ed47868777018570b58e6d39fbd4d8652c,5b58dfc5f0c469d8adc1d637a63c11ed47868777018570b58e6d39fbd4d8652c,9d3b7095547c1147672df3f963e45bce0d80bcbaa8263b2efa7873f7e4cb129d,9d3b7095547c1147672df3f963e45bce0d80bcbaa8263b2efa7873f7e4cb129d,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,1,True,False,False,BC3,1,True,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\building g shrine.ddt	SUCCEEDED
Decompressed 1 textures.
",0.337
