LogicalTGA,SourceClass,TGAPath,TGABYTES,TGASHA256,BTIPath,BTIBYTES,BTISHA256
textures\gp x tartarian gate.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\gp x tartarian gate.tga,65554,a9bb07e84f86c8e347b0d890737f827041b4a12d211c15204157a2b680f9d0db,D:\AI_upscaling\AoMEE\extracted\textures\gp x tartarian gate.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\greek button background.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\greek button background.tga,65554,859b96635f1516a54132588d8d2cd507a233199a92d960ee545267e0ec18091b,D:\AI_upscaling\AoMEE\extracted\textures\greek button background.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\greekheromap.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\greekheromap.tga,262162,a2e582b8c15e28d300c6844d0bc09e5d197d17a596e6600e2dd45f51771f5f5b,D:\AI_upscaling\AoMEE\extracted\textures\greekheromap.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\greektree01.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\greektree01.tga,8210,41edfdc0b636632f17d005601276c9a6939fda78c70d46f37b17ffe8e722508b,D:\AI_upscaling\AoMEE\extracted\textures\greektree01.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\grid1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\grid1.tga,65554,bc7d72487e77aff8ba5e40c961515bf234025585847b2a3683ca00b4ffcbae16,D:\AI_upscaling\AoMEE\extracted\textures\grid1.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hades2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hades2.tga,262162,1426a7b63fd3d7ade748f5d58185862df78bbf6d7d485e72687a9d8c401362e5,D:\AI_upscaling\AoMEE\extracted\textures\hades2.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hammer.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hammer.tga,4114,0fb2eb0420a316a095e9347b4067b87112c4c7a59f2d3ec85000f34dd79cd457,D:\AI_upscaling\AoMEE\extracted\textures\hammer.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero c general cape.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general cape.tga,65554,3a3767b4252508a5ac95afa20d2cc2876322308de12291dfd1b769b0e12cf953,D:\AI_upscaling\AoMEE\extracted\textures\hero c general cape.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c general flag alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general flag alpha.tga,4114,487a624afb621777304787c21c9f5934b8178c5c266300e8e1cc0b6f68a38153,D:\AI_upscaling\AoMEE\extracted\textures\hero c general flag alpha.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c general flag.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general flag.tga,32786,199f369bff571925f0ec01dee42dc8f0bd7a836b727b13d3b3b1337a7d6a636d,D:\AI_upscaling\AoMEE\extracted\textures\hero c general flag.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c general head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general head.tga,4114,9cff63b1ede496cd36c54be1cd13d045b574d116542415dfe6a74f030c1292c0,D:\AI_upscaling\AoMEE\extracted\textures\hero c general head.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c general horse.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general horse.tga,65554,85c7ac58d91a9f694d3fcabad8eec5ea68f2c1194f4f070679f4c4dfcd17d695,D:\AI_upscaling\AoMEE\extracted\textures\hero c general horse.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c general icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general icon.tga,16402,1d401afc2030d3ee5ec5f0e8f05d928f49c2f7fb53a5160694fbf84bc8d76379,D:\AI_upscaling\AoMEE\extracted\textures\hero c general icon.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero c general.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c general.tga,65554,29ead2a8c25b8528dc4e24fa3b9b7188d39d194fec7241f8575aeed909588e19,D:\AI_upscaling\AoMEE\extracted\textures\hero c general.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c immortal icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c immortal icon.tga,16402,a2ce8bf7536745cd0c6a69fd48bcdd7ec8720a842cfbf48dca89e343ecbbd7e1,D:\AI_upscaling\AoMEE\extracted\textures\hero c immortal icon.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero c immortal.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c immortal.tga,16402,7d78f336750789817651123060055b1350b5613f53e52ba3e6dc5347801ddccc,D:\AI_upscaling\AoMEE\extracted\textures\hero c immortal.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c monk head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk head.tga,4114,499985a8f447e69cd56e47cb05e525a8e66bf504171f29ad682ea45c26ce52dd,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk head.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c monk icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk icon.tga,16402,d384cf7893e6375208cb2ac6eb0da3aebe14f9d77300fdd80c0b5723cd625da2,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk icon.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero c monk weapon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk weapon.tga,8210,f8ab5a3c556bc8fe3dd5b233a957a8782cfdb24fd0dfade2107d517213039aa7,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk weapon.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero c monk.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk.tga,16402,de19de3ab3d0653554663d86943885bc6cf0465b0a625f28f9aefe0a55c74b74,D:\AI_upscaling\AoMEE\extracted\textures\hero c monk.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\hero g achilles cape.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles cape.tga,8210,5ee91d5076b17fa904a5722c202c0ebd56f793db1f5135156abb1f92daf9bb5a,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles cape.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g achilles corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles corpse bodya.tga,4114,6b23236d7f403cd133d3b4d0473f846f7cc086fa1c5202632f68db8e48835103,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g achilles corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles corpse skeletona.tga,4114,e9ed83c0736a53490cc3e4757ba221386a7251d32e148317741967be1dc49ff1,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g achilles.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles.tga,65554,b115efc29ceefcfa42185ad2e76e13a478fcafbd40e0a9f7dd1a36c6b77d9e4c,D:\AI_upscaling\AoMEE\extracted\textures\hero g achilles.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g achillies corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achillies corpse bodya.tga,4114,6b23236d7f403cd133d3b4d0473f846f7cc086fa1c5202632f68db8e48835103,D:\AI_upscaling\AoMEE\extracted\textures\hero g achillies corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g achillies corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g achillies corpse skeletona.tga,4114,e9ed83c0736a53490cc3e4757ba221386a7251d32e148317741967be1dc49ff1,D:\AI_upscaling\AoMEE\extracted\textures\hero g achillies corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g ajax corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax corpse bodya.tga,4114,8424050f6d3e678a3e96199be50759f83f9b45c04856d8fc766ea115e272eea8,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g ajax corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax corpse skeletona.tga,4114,4e6273d4defc8c246bbd68074c22c8102ee3587e9e0198f465015bd65e80d161,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g ajax shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax shield.tga,16402,f97f3c5866be365faadb5399b31afd364ac26d36cb4b78f5b45aea0d15387360,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax shield.bti,15,e49fa6fc1259c66290b917b1c9a68268780fd6b4b0f1571cebf688fc7245fc03
textures\hero g ajax spear.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax spear.tga,8210,beba6028919297b05bf7ac3646f122f567f01b007987990d80f9bfd9d9bd559c,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax spear.bti,15,e49fa6fc1259c66290b917b1c9a68268780fd6b4b0f1571cebf688fc7245fc03
textures\hero g ajax.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax.tga,16402,6549d503951406749b24487e7376bb0d7961a5c4ef15a33f0ae1ff356be08d26,D:\AI_upscaling\AoMEE\extracted\textures\hero g ajax.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g atalanta corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta corpse bodya.tga,4114,15be2961f69cd1b1d9fb292577750bcc2f77f2bf2c6dd1cd27463f64fb679df3,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g atalanta corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta corpse skeletona.tga,4114,3c7e01652e5411000cf1c267e47f5a1afc665648d76432c8fda87bb4c51dfddf,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g atalanta head standard.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta head standard.tga,4114,008e9fb1c7884a3fa296940b969708829c1893be6f51c956121dae8cb1bed35d,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta head standard.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g atalanta shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta shield.tga,8210,3d4414d13cac96df68c09d0c4410b8e4299958d25980b71cc66dfbd83eb1ea5c,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g atalanta.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta.tga,16402,833f42010d65bab8bf3ec1589927f7d571faf84ac10ef8e3134cf349fefaae0e,D:\AI_upscaling\AoMEE\extracted\textures\hero g atalanta.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g athena head low map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g athena head low map.tga,4114,de975a092fc5a2e3da78014da1b87a85de7606f058fa60848aff6d0a0ac0019f,D:\AI_upscaling\AoMEE\extracted\textures\hero g athena head low map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g athena low map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g athena low map.tga,16402,9e1579128fb54280573ffea312f6235d718dbc47a0814a448198a5bacdd0064c,D:\AI_upscaling\AoMEE\extracted\textures\hero g athena low map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g belerophon corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon corpse bodya.tga,16402,349b110f7fc0b2143d47a65cd2b3606ffacbaaf365c4a4dae53385dd26364fb9,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g belerophon corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon corpse skeletona.tga,16402,43b401a15cbfbad92722413f53ee328c3a3a7dab60ea59c2dffb99d4360057c1,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g belerophon head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon head.tga,8210,e5e08a94cee1373f4451aaa6ff049da365f6fc6d25220226ebfc934eb46aee22,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon head.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g belerophon shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon shield.tga,8210,50776d8320047627ccbf881415c3de3c8514f3dd56a1d9d3e05572bdf85b1de4,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g belerophon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon.tga,16402,25a352ec7f3fa631ea67ac52e15d656d5275cb036a88a9a0df72852de3fb3a61,D:\AI_upscaling\AoMEE\extracted\textures\hero g belerophon.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g bellerophon shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g bellerophon shield.tga,8210,50776d8320047627ccbf881415c3de3c8514f3dd56a1d9d3e05572bdf85b1de4,D:\AI_upscaling\AoMEE\extracted\textures\hero g bellerophon shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g chiron corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron corpse bodya.tga,16402,a9e261a24831e5f61d33d7466f6f38af387f794a6ab1a385cdb37ed315514ffe,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g chiron corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron corpse skeletona.tga,16402,3639cf16c8643ebf4a599b855b267d6ac00578fc2d4b086d03294d3662b9d3cc,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g chiron shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron shield.tga,8210,d4417322c25ad6b2ac2ba416bb8745d6167eb49d426c6a2988e5d4145d2c990f,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g chiron.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron.tga,262162,850fdacc168e4cea760585f808d5ad156f3bee54eb900ce6aaac4beba0352969,D:\AI_upscaling\AoMEE\extracted\textures\hero g chiron.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g heracles club.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles club.tga,2066,d53d4a566b7819b98c7bd99d193314ecf545aa689296eea3ad50554dc4e3bdfe,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles club.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g heracles head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles head.tga,8210,01fcae50700cd034590f1e371db282e6cf7baf448f54ce448808f1051365e19b,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles head.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g heracles shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles shield.tga,8210,7910af515a98eba461906a46bcb4a5289aff7fe1794cbf94b508cdb1d5fc3991,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g heracles.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles.tga,16402,3a51a54f45aab722a1fd8ca6ca21e37920123cd4646419a2bcef2d262c11807f,D:\AI_upscaling\AoMEE\extracted\textures\hero g heracles.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g hercules corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules corpse bodya.tga,4114,1ab2b5a6f35f464a74972c69595ac9e8b9f1f6deb0f998b2b5a2fd31f6386d11,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g hercules corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules corpse skeletona.tga,4114,ac0dd0232af7363d79abac583ac46fd1b7004a910b8244f63afd1e012f179493,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g hercules head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules head.tga,8210,b311db41e33e08da09e3b1843495c5a8cf9ed8a48f1b8c255f9665c332ae9d67,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules head.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g hercules.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules.tga,16402,3a51a54f45aab722a1fd8ca6ca21e37920123cd4646419a2bcef2d262c11807f,D:\AI_upscaling\AoMEE\extracted\textures\hero g hercules.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g hippolyta corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta corpse bodya.tga,4114,11ff14857eccea1991eecf3da725b31f5ea596bd9305cbcf746c40df1f2bc4ca,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g hippolyta corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta corpse skeletona.tga,4114,e03581cb3639ef5eaf2ef5a10c4ee04ee389ce93fe27fade9b6c4aa999b6c643,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g hippolyta head standard.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta head standard.tga,4114,c2ee218ca6493a0ef90168689d2962100149d1efbdf129d37953f4fb3c37ac8b,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta head standard.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g hippolyta.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta.tga,16402,07024ed00955fe7df5251e76e68ed11ca56d6093050c2822a149b6e561d4ea3b,D:\AI_upscaling\AoMEE\extracted\textures\hero g hippolyta.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g jason corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason corpse bodya.tga,4114,e525f6ece73161aa360d55b263850ecca261f190fec15e67c0765a9e7a18795c,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g jason corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason corpse skeletona.tga,4114,b3d0ad0079404d910bcc605c35c08af1f60663a328ed2c78e3195a44b477852c,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\hero g jason head standard.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason head standard.tga,4114,34d8fd243ce8349ffef69cf2763fcab4b3f88fd0a08464b8fcf864907a826e81,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason head standard.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\hero g jason shield.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason shield.tga,8210,4e5b1226084b6c9a50acb89504cc16f5c6d864be5981531870ce6e45d99e92a4,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason shield.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\hero g jason standard.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason standard.tga,16402,9bc5b3ebbf3867d3227b83e85079c53498ea8ab6ccc0559627963ea1ebf14b9e,D:\AI_upscaling\AoMEE\extracted\textures\hero g jason standard.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
