"RelativePath","SourceType","TgaPath","BtiPath","OriginalDdtPath","Width","Height","TgaImageType","BitsPerPixel","TgaBytes","BtiFound","OriginalDdtFound","ProcessingEligible","DuplicateRelativePath"
"textures\building n dock.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n dock.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n dock.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n dock.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n gateall.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n gateall.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n gateall.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n gateall.ddt","256","64","2","32","65554","True","True","True","False"
"textures\building n hillfort shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n hillfort shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n hillfort shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n hillfort shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n hillfort.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n hillfort.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n hillfort.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n hillfort.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n house a shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n house a shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n house a shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n house a shadow.ddt","32","32","2","32","4114","True","True","True","False"
"textures\building n house b shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n house b shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n house b shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n house b shadow.ddt","32","32","2","32","4114","True","True","True","False"
"textures\building n house c shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n house c shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n house c shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n house c shadow.ddt","32","32","2","32","4114","True","True","True","False"
"textures\building n house destructed shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n house destructed shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n house destructed shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n house destructed shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n loki 1 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 1 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 1 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki 1 shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n loki 2 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 2 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 2 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki 2 shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n loki 3 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 3 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki 3 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki 3 shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n loki wonder shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki wonder shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n loki wonder01.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder01.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder01.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki wonder01.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n loki wonder02.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder02.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n loki wonder02.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n loki wonder02.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n longhouse destructed shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n longhouse destructed shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n longhouse destructed shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n longhouse destructed shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n majortemple shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n majortemple shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n majortemple shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n majortemple shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n market shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n market shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n market shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n market shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n marketage3 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n marketage3 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n marketage3 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n marketage3 shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n mining camp shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n mining camp shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n mining camp shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n mining camp shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n odin 2 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n odin 2 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n odin 2 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n odin 2 shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n odin wonder shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n odin wonder shadow.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n odin wonder.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n odin wonder.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n odin wonder01.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder01.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n odin wonder01.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n odin wonder01.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n ravens.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n ravens.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n ravens.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n ravens.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n settlement02 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement02 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement02 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlement02 shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n settlement03 fortified shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement03 fortified shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement03 fortified shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlement03 fortified shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n settlement03 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement03 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlement03 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlement03 shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n settlementage1 shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage1 shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage1 shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlementage1 shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n settlementage1.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage1.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage1.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlementage1.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n settlementage2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage2.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlementage2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n settlementage3.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage3.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage3.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlementage3.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n settlementage4.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage4.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n settlementage4.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n settlementage4.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared01 1 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 1 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 1 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared01 1 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared01 2 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 2 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 2 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared01 2 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared01 3 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 3 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared01 3 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared01 3 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared02 2 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared02 2 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared02 2 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared02 2 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared03 2 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared03 2 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared03 2 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared03 2 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared04 2 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared04 2 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared04 2 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared04 2 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shared06 2 map.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shared06 2 map.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shared06 2 map.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shared06 2 map.ddt","256","256","2","32","262162","True","True","True","False"
"textures\building n shrine shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shrine shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shrine shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shrine shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n shrine.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n shrine.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n shrine.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n shrine.ddt","128","128","2","32","65554","True","True","True","False"
"textures\building n siege camp shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n siege camp shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n siege camp shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n siege camp shadow.ddt","64","64","2","32","16402","True","True","True","False"
"textures\building n stable shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\building n stable shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\building n stable shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\building n stable shadow.ddt","64","64","2","32","16402","True","True","True","False"
