LogicalTGA,SourceClass,ActualPath,Exists,DecodeOK,ActualWidth,ActualHeight,ExpectedWidth,ExpectedHeight,ActualSizeBytes,ExpectedFileSizeKB,SizeOK,DimensionsOK,Status,Error
textures/icons/improvement sun dried brick icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sun dried brick icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sun dried brick icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sun dried brick icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sun ray icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sun ray icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sun ray icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sun ray icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sunwukong icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sunwukong icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement swine array icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement swine array icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement swine array icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement swine array icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sylvan lore icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sylvan lore icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement sylvan lore icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sylvan lore icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tax collectors icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tax collectors icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tax collectors icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tax collectors icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement temple of healing icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement temple of healing icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement temple of healing icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement temple of healing icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thoth icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thoth icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thracian horses icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thracian horses icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thracian horses icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thracian horses icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thundering hooves icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thundering hooves icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thundering hooves icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thundering hooves icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thurisaz rune icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thurisaz rune icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement thurisaz rune icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement thurisaz rune icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tiger spirit icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tiger spirit icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement titan shield icons 32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement titan shield icons 32.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement titan shield icons 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement titan shield icons 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tower garrison icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tower garrison icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement town bell icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement town bell icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement trierarch icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement trierarch icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement trierarch icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement trierarch icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tusks of apedemak icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tusks of apedemak icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tusks of apedemak icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tusks of apedemak icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement tyr icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement tyr icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement unbrideled anger icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement unbrideled anger icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement ungarrison icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement ungarrison icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement valley of the kings icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement valley of the kings icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement valley of the kings icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement valley of the kings icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement vengeance icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement vengeance icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement vengeance icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement vengeance icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement volcanic forge icons 32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement volcanic forge icons 32.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement volcanic forge icons 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement volcanic forge icons 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement watch tower icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement watch tower icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement watch tower icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement watch tower icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement wealth of erebus icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement wealth of erebus icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement wealth of erebus icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement wealth of erebus icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement weapon of the titans icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement weapon of the titans icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement weapon of the titans icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement weapon of the titans icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement weightless mace icons 32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement weightless mace icons 32.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement weightless mace icons 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement weightless mace icons 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement wheelbarrow icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement wheelbarrow icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement will of kronos icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement will of kronos icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement will of kronos icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement will of kronos icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement winged messenger icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement winged messenger icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement winged messenger icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement winged messenger icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement wrath of the deep icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement wrath of the deep icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement wrath of the deep icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement wrath of the deep icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement xiwangmu icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement xiwangmu icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/improvement zhongkui icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement zhongkui icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry c guardsman icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry c guardsman icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry c halberdier icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry c halberdier icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e axeman icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e axeman icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e axeman icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e axeman icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e khopesh icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e khopesh icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e mercenary icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e mercenary icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e mercenary icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e mercenary icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e spearman icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e spearman icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry e spearman icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry e spearman icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g hoplite icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g hoplite icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g hoplite icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g hoplite icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g hypaspist icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g hypaspist icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g hypaspist icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g hypaspist icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g militia icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g militia icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g militia icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g militia icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g myrmidon icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g myrmidon icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry g myrmidon icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry g myrmidon icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n bondi icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n bondi icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n bondi icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n bondi icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n giant icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n giant icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n hero icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n hero icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n hirdman icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n hirdman icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n huskarl icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n huskarl icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n huskarl icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n huskarl icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n skult icon 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n skult icon 64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/icons/infantry n skult icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\icons\infantry n skult icon.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
