relative_path,source_width,source_height,output_width,output_height,dimension_ok,alpha_ok,output_decode_ok,source_rgba_sha256,output_rgba_sha256,error
dlc-frontend/textures/ui/ui button arrow right 64x32.tga,64,32,256,128,True,True,True,999a60364deed67784557d71e3a48ec1741d1044335864d55a01241aecdabfec,808f42e983ffffb79fa18691ba6d4c7f1e675aa8a05323070b8a20cae2f4ca05,
dlc-frontend/textures/ui/ui button arrow up 32x64 clicked.tga,32,64,128,256,True,True,True,8011fb7a3d3e7fef2156386dc32e3fac1b41f7e7169246f191530dc1ba798330,89cd1301508b5a230a8d5fe04cd56d57d1c50e866dd9eb0d5deca5e09585cc48,
dlc-frontend/textures/ui/ui button arrow up 32x64 rollover.tga,32,64,128,256,True,True,True,c3f99adaed253c8ff6fdc391ab246c8cf41b4736451c988533fb1a7b3e200089,3939166919c051053052491d2e5e82500fa48ae6c95693424ea6df3044f4a96e,
dlc-frontend/textures/ui/ui button arrow up 32x64.tga,32,64,128,256,True,True,True,1a828bb0be2e5b4c8329b944aaeb5e09b789be30a4fecbc72426c317307de6c4,f1c01c21671217280971a2b36ae0cfa1b8210cd40a93617c60cd2fac29e9f2f7,
dlc-frontend/textures/ui/ui button check box 32x32 clicked.tga,32,32,128,128,True,True,True,356ce72069f191dcb55f2a6257ff8fcae695e1449e3ac234edde358b8abd7481,6dfde9ab909d4db43fe969b295ae7df7174b7cfd8b51de12ce8b6bdfa2fdeac3,
dlc-frontend/textures/ui/ui button check box 32x32 rollover.tga,32,32,128,128,True,True,True,f07a30b061a4ce640b4dc21f2c22fa7b1ae71bb545461278e21e7e8b31c4d244,c9b40f70f091b8168b219d582d3e72367f5b30977f6201b0c4678846589afaa3,
dlc-frontend/textures/ui/ui button check box 32x32.tga,32,32,128,128,True,True,True,9e899d2eb845fd462d9d7137312a6b14792610998d25231392428e341cb392e1,699105b3a459e1169ef5663da4bb819db98f9081d9052dcd94035b30c528813a,
dlc-frontend/textures/ui/ui button long 128x32 clicked.tga,128,32,512,128,True,True,True,d874a9a67c8465eddfc23bbb9dc53d32dc13a4ff90e6af74e0c6901a05277eea,c6e5dbd2f447c48cc428d40b166af7974dd2b42afd31519e2dcfb7bd58c24608,
dlc-frontend/textures/ui/ui button long 128x32 rollover.tga,128,32,512,128,True,True,True,85b5612b2ff4167aedd23ef6b82f01108dcc2ff57823db4fad2b0cad4972705a,85c791ef3261a70914deb1c08c2bd753aa92857f9f2f501eafaede1b504b5e64,
dlc-frontend/textures/ui/ui button long 128x32.tga,128,32,512,128,True,True,True,1abed1af6f97a7e6ebb2d37db5e9162b0b880575812422d43c6dc881a4c08922,67e52ec0a85f4abf0a43afbe783638ce24aa043dab25d25a111153a567515253,
dlc-frontend/textures/ui/ui button long 160x32 clicked.tga,256,32,1024,128,True,True,True,a085801ddb5fc7011b8e980341305a16d9c538d3ba9aa0ff9fbe1af10df9fe2e,97e9daa9d3d02fdaded7fc33d3f931f2ebd4a3b014efaf0493bdea6d603331c6,
dlc-frontend/textures/ui/ui button long 160x32 rollover.tga,256,32,1024,128,True,True,True,0a2aa31c2b87cf84b7e3b2b8fb39fb82645b9da5330b32d149b0905d6c2bd9f8,27e03538c054c58564df408b00ba65f3f7d00d019169a20cc3cc2ea048c4d94c,
dlc-frontend/textures/ui/ui button long 160x32.tga,256,32,1024,128,True,True,True,46314cce409bc4743485fa2dedc2c0d1df1e8e5589cab03020087565ce310486,80b76087bdb31e42f34df620e65593d401233ab60c1028e65a239999b2ce06e1,
dlc-frontend/textures/ui/ui button long 192x32 clicked.tga,256,32,1024,128,True,True,True,64303213947b32cd9b791a4e98a351ce0a6007cbf15d27f99f5d5f70d6a2b617,a61d2861f8edc09a88e8c257544285d8343e7a5d9a66a9d147977d211a36123b,
dlc-frontend/textures/ui/ui button long 192x32 rollover.tga,256,32,1024,128,True,True,True,b6654b14785ca269dc85c73a62e5a32b147fb696682f680dd0fe9db58472b546,c7fedc6ea6e6aba0eb814810dcfead6398ffc42694f406a53fb2d2f18543642a,
dlc-frontend/textures/ui/ui button long 192x32.tga,256,32,1024,128,True,True,True,0053cdc9a81d089a5a8218a77acac704b23f44534772bf083e47043442a572e4,93419f5466319e1ab34e8398aa9538c02e3afe64b6ee4f54ca605fdc44294876,
dlc-frontend/textures/ui/ui button long 224x32 clicked.tga,256,32,1024,128,True,True,True,711e5fef5610c6ccf530ff0f633566898dee62297cfeb205f92ae9e388358f97,0c58d0d977a1c12c69d988d9514e753ee223e1457c7c39bde09a23915d7aa449,
dlc-frontend/textures/ui/ui button long 224x32 rollover.tga,256,32,1024,128,True,True,True,cc71c90c18b39508b43f61018a5e9687d0a0b029f24c4f767b99247ea059e960,2022adc45b281aa50dc8ca8a8c73e541c9a74f297b8353da069af05b5e6bec88,
dlc-frontend/textures/ui/ui button long 224x32.tga,256,32,1024,128,True,True,True,24e088cb0189e3ca663947fa24943f1ac0ef1a16346dff438d166b7b3492a89d,50929da16d023827517072868b22344255ac6b2d8c195ca982688f9fd5094aa1,
dlc-frontend/textures/ui/ui button long 96x32 clicked.tga,128,32,512,128,True,True,True,82a8babb7066e495e1015f660650533f5197e607e7acc4260dfca6e59cf98143,a71930471306e97cdb4aba0f788069583ff6fe8421642f36486fac09c5a7c576,
dlc-frontend/textures/ui/ui button long 96x32 rollover.tga,128,32,512,128,True,True,True,b2aaf3f06b608468b284c220fc07ea5a99cfeafdd00c7a602f6917a93b5c60f6,b867b584811f559d8c32bf1db35ad18e514dd4e04ff7609543d3f5ed55dbbdd5,
dlc-frontend/textures/ui/ui button long 96x32.tga,128,32,512,128,True,True,True,0eb3133e0c5a2a289545d626a08b28de4b91163907ea63ec6b9e54540f954b1e,79067e662aa6c18a04a0618bdaaa648dcd380732b122c4b487c9fb378e57f520,
dlc-frontend/textures/ui/ui button radial 32x32 clicked.tga,32,32,128,128,True,True,True,4034e4f73006c125ee85a0e99a1b9e15ae4fd8a2e9aabf515ec39023d5dc4f0e,91b9572752eafefcc5cdd5b9fb418d7387a4334c8f9610a6b43b069643b8ec37,
dlc-frontend/textures/ui/ui button radial 32x32 rollover.tga,32,32,128,128,True,True,True,aeda1fe348e49a99d2aa776025c2a14a1bd13a26af1e74d90eab117e26807f69,779f725d0443594143e5669e68476b20346c1dfd161ff5fc8520200c5d057817,
dlc-frontend/textures/ui/ui button radial 32x32.tga,32,32,128,128,True,True,True,5ce7a52747254dcdbafd204c712b4f94edc12998feee38c51f30daa0d2e286fe,05c6b8c236868c2ceca7604221691c82e252cca1d191abfe4d907402b16f56e8,
dlc-frontend/textures/ui/ui button slider arrow down 32x32 clicked.tga,32,32,128,128,True,True,True,d4973e85be8479a38a59f23673abf205f089f52c3e55579a9110af001da39f0e,db020a90d44b5ba168aa00343b89acd077cee9d073b8c27b3f3d4a61cdf7654b,
dlc-frontend/textures/ui/ui button slider arrow down 32x32 rollover.tga,32,32,128,128,True,True,True,37373aeac7afe5ab8e8d66400327b62e43bbe0de67388d496e460e43fd783f98,618d174ce782408e92a0df1307f155e9dcb428d729d8d3db99026df43ee85394,
dlc-frontend/textures/ui/ui button slider arrow down 32x32.tga,32,32,128,128,True,True,True,5f8646940ac52effc9715dcfaf4c19f17c251b2e4da9c1a86e9cd658e7619562,9177953a5465b71df8e6a176aa99e2e948cde3f9a135b2b9e48ebb6684be33fc,
dlc-frontend/textures/ui/ui button slider arrow left 32x32 clicked.tga,32,32,128,128,True,True,True,2745926573f20d7e89389ee4bd1f3953a3a9efc435306807bb6a14f6d128e6b7,f3ee24843b1d5a4ad13adfe424591d4630bdde70e842767bdb97f20ec8708962,
dlc-frontend/textures/ui/ui button slider arrow left 32x32 rollover.tga,32,32,128,128,True,True,True,f3a492ecb59624fc82ab2c0dc5d0ceda8b900474dfb246cbb2a3995ede8d8737,cdbd7c41ffb185f38d951c71f27911c826a876c3a14e881f7bb43938c84cf68e,
dlc-frontend/textures/ui/ui button slider arrow left 32x32.tga,32,32,128,128,True,True,True,c9e92f51eae7dcb541884159970aa2cece19b77f7fab51611422e2dc6daa820d,f177a520e9096b75259f7292dc3ea3ce30e2187f0eb9b309820fd86bdec39f45,
dlc-frontend/textures/ui/ui button slider arrow right 32x32 clicked.tga,32,32,128,128,True,True,True,967369cde989fd742dbecb4c598ef3f30785f71861aa82e0a644c7c8134f3eb8,aad58b8f1b0ac0bef79d1d53d0692bc93a582c4380a4f1f8cc63e4dd8d496f83,
dlc-frontend/textures/ui/ui button slider arrow right 32x32 rollover.tga,32,32,128,128,True,True,True,e50e234faad5a2c4e70ff131a4aefce2c9cc5ba7b032eee0c650106d63998011,5fc1cd4fe4ec1470f0be2db1889f59be6506816e0b05566049b89df81d6a8295,
dlc-frontend/textures/ui/ui button slider arrow right 32x32.tga,32,32,128,128,True,True,True,de1074e05c4d053e09c097e5c6e90bde4cd67dcad07f7d7a47e836d380b89279,1f52f0e9f6a350c52d614a7d8b079d17e951240dcdb43d3c85ab24117f7d425a,
dlc-frontend/textures/ui/ui button slider arrow up 32x32 clicked.tga,32,32,128,128,True,True,True,045e318f03bb0aea70c7724c1a92ee7fe9142b0f2234e9ef68b31ef26ac7fbcd,95dd36a709c383a50b73df3604453b538c2ca1e81e0de76edcafa4481cc21eed,
dlc-frontend/textures/ui/ui button slider arrow up 32x32 rollover.tga,32,32,128,128,True,True,True,f40cbc1b0bc7656c9070effab44e155e0bf2835c412b60c68909cd4d6cc0e567,130e1c24098ee2bc747b55139062bb833e74b85076c6eaedc47f52c6b58bc077,
dlc-frontend/textures/ui/ui button slider arrow up 32x32.tga,32,32,128,128,True,True,True,76720edaba3de1e3d16d2b6a4b507604d665b6ef8522c2482e3c37edfa474d20,204b13fc0202a80719a4cdd74987f9ee072cd7c550c3ae47720e1a7af0c2cb66,
dlc-frontend/textures/ui/ui god all random 256x256.tga,256,256,1024,1024,True,True,True,1e7291b4ece37f64872ffe2632b31ec173eb5e8b50afc613c2302feec3045f10,1085e96f76e6adaa8f26d60b9edb12e00df5cdeba00fac240e9b1f24a94cadd1,
dlc-frontend/textures/ui/ui god all random 32x32.tga,32,32,128,128,True,True,True,300dfe10c994054e0d96c8ba8c7fbf3bf8760ca5473484f75d2611574553c33a,590626ef8bf20d838616cbabba92c85ac1c4269bc7ee4b76a098a8b5a4bc8fc8,
dlc-frontend/textures/ui/ui god boarder highlight 128x128.tga,256,256,1024,1024,True,True,True,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,d06361b9d98b5fb896f34828bca8f418e29243f3f4261f95f387f334ca5bbf9f,
dlc-frontend/textures/ui/ui icon button clicked.tga,64,64,256,256,True,True,True,3cf017c3e2010f71a9826204dd816c43bb68dcd8b800ba159e83c12376402001,2d9cbe213470f58aa381175e9753d34a37591a8be2bb28a009fdbfc2b48fca68,
dlc-frontend/textures/ui/ui icon button foreground film.tga,64,64,256,256,True,True,True,9c721fbe65fe7dea0ec7654cc7a37c9dc26b1672c3adaa07809e3dc72d626474,488ec76dd7bc4935041d85f14fb856b8abeb3af6f3c1655225530d213b0a1274,
dlc-frontend/textures/ui/ui icon button foreground history.tga,64,64,256,256,True,True,True,0767dff7bae595f11dbd51d06747f0de14f8cebd1a83f1187bb045831a0b8b82,54c239f22beb5b5a2eddfacab5afdab8ccc4f1b7e18ba074f75d07982a157e24,
dlc-frontend/textures/ui/ui icon button foreground options.tga,64,64,256,256,True,True,True,e40428ba137a6ca00242a344fb11532e12de81ef7c70f8e5b8089a66236e9e21,04a80629801968c341c42f947c8de46c6a64d3277901eebd5382362e454f7c27,
dlc-frontend/textures/ui/ui icon button foreground steam.tga,64,64,256,256,True,True,True,167b4dc6a265945f7c7124d250343ee0c7c953f75aa1067cc257bb30b735d6d4,32500a0ab3d9dbc72df7d612e53aa35b596c893b09ea9ec4235b1e0559e0c98b,
dlc-frontend/textures/ui/ui icon button rollover.tga,64,64,256,256,True,True,True,c9603d2b43f4630db9853c6f6c0bd61d78d2889552bd7b3420a284f093a07d76,0928af5e30ac85cbef9a4e204659d047e283c5a13df1b6401c905f594fcf73f5,
dlc-frontend/textures/ui/ui icon button.tga,64,64,256,256,True,True,True,179a75f22b9fddb69faf8f8ad7edcf09bdd1174e02bd6484f8938aa13348401e,d250a0532ff0f2023d07bd3a5e6097bccb1ee38f95c3d423ffd95b22ff6120cc,
dlc-frontend/textures/ui/ui map boarder highlight 128x128.tga,256,256,1024,1024,True,True,True,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,d06361b9d98b5fb896f34828bca8f418e29243f3f4261f95f387f334ca5bbf9f,
dlc-frontend/textures/ui/ui map boarder template 128x128.tga,256,256,1024,1024,True,True,True,f28693cc6edc1cf82465f22821c2384391f78da1d5261d1d46248dfd7f94cb43,8d7b91ac69b0ad24c1199fa4b35df03c7adbbfdb9f6929cc9460fe1023306b29,
dlc-frontend/textures/ui/ui map size select giant clicked.tga,128,128,512,512,True,True,True,15c40e4a5f50ffe5b2f8019b4a05872a58a479ff0e07b10bd86af9b10ea2e5d9,c3a0fde0c390a7534a76bc7d0af3ae787e45806aa3450b88a94d298a8e79cbc4,
dlc-frontend/textures/ui/ui map size select giant.tga,128,128,512,512,True,True,True,ca2db2ab36a910efc4c8ec4f9ace7783754c0b6b8d0a5c166702b460e72992f5,d3f551a7bb65fc13f35eca2a8f6fc1e5aa663d153678f5f3f6c95ed4f6271f71,
dlc-frontend/textures/ui/ui map size select large clicked.tga,128,128,512,512,True,True,True,91378f6a4f09d4ed1d31c240271b5beed20902aab1ec33aecf5edd7ef97499ce,65ab0e65cd2f147910632097e04a6cbe16f1ab727aad49b0ca0c71f1adcb4bea,
dlc-frontend/textures/ui/ui map size select large.tga,128,128,512,512,True,True,True,8df79ccf00bedbb0101efcabf188fc8342b35d6ca4d7e210b3b09d1138282caa,f467cf0394b2b595bd193292981d4684e4d9e2289aba50024e4dad97b4255c22,
dlc-frontend/textures/ui/ui map size select normal clicked.tga,128,128,512,512,True,True,True,f8cc19632b0bf186ccc07c54e615a8d7813c670299aac053bac951ef92ef3997,e0ab363ca3e352a05ed46187d9edca4d047b6813e25cf63ecefd5ea15fe42fcf,
dlc-frontend/textures/ui/ui pregame button clicked.tga,256,64,1024,256,True,True,True,716415c361ba72e7e5b964dedc3db9eccab4410955f1839efc824bfc0670a50b,82e041284d1aa0c9dcd8d5b6e6db0a34424ef5b43614e4602f2dfd5729d87572,
dlc-frontend/textures/ui/ui pregame button glow.tga,256,64,1024,256,True,True,True,b40827555ddaf26b9da9a5aa304df8d8b154168e949236235baa26796a895974,6b7f82503cfd1b87be60584b03a91ba31548424d5b69dff2eb784e4a5c85124f,
dlc-frontend/textures/ui/ui pregame button rollover.tga,256,64,1024,256,True,True,True,7257465ac758fd0bc3574b932c64a7cdc21eedff5b4e70e729f3fe19e373c3a2,0f196ebec558c09c5835faa50a4455664b86ca774a896c9cf09890d4cea150ca,
dlc-frontend/textures/ui/ui pregame button.tga,256,64,1024,256,True,True,True,bbcf04345a80e557c6e5e40b56aa8cec39387ebf6082f2ac4861efb8d14aa128,d9bf1bb9ae73f5fc7479c6a3593b7d3d2d62e60466a7fa4a8a587ed1d8b08151,
dlc-frontend/textures/ui/ui pregame left bottom.tga,481,360,1924,1440,True,True,True,e7ce55dfbceed44fe24bd485d154faeb7aff547e7239763d2ca077d4fdc73b67,4339115ccce15a587818346bef1f63f1f158216be0f7b56ed2d12d8d62438cd7,
dlc-frontend/textures/ui/ui pregame left middle.tga,481,360,1924,1440,True,True,True,54db3268b2dd186f0244da346ec506934b272af4883a608a1aaed0e4cdf18ed8,677308cf516c73424e04da9d3440b9d6aa430e9ca63b590a281f5e149889ea2e,
dlc-frontend/textures/ui/ui pregame left top.tga,481,360,1924,1440,True,True,True,f4cdeb4a6a7ff3b9bf081a4ca9df7fb1bf89e3901d0191be6221ab1936e24f6e,061c982cbdd2215482fd557e9ef6ade64e93e514deab4e627581d0ae25b294a8,
dlc-frontend/textures/ui/ui pregame right bottom.tga,481,360,1924,1440,True,True,True,83a60b1ab7b24f6c275a77f450a59280d5b0a4a916a14c90b798124bdaf9fee3,ec137a47e059424204bcae2a49fb796fecdb285ddbeff1a6f81b7aa4f81412db,
dlc-frontend/textures/ui/ui pregame right middle.tga,481,360,1924,1440,True,True,True,bdb7ac555220d297bda2016cf67f8c8f558258eb4dd9926ccbc8d2481393bcd3,c94c3bba1d27cf70da07814338b759ac5c9dab22093395ba46d9b4bb80f1f56a,
dlc-frontend/textures/ui/ui pregame right top.tga,481,360,1924,1440,True,True,True,400543954678d6041fe519b722b349f687fe4c4c9b5a8d0f016254b465c91201,e9733f6ca43d61fec012b00619a2bf549c363930c8b4e06e6883146da4a47da8,
dlc-frontend/textures/ui/ui pregame transparency background.tga,32,32,128,128,True,True,True,35fff717c5b9a185a58434f8e151a44f06067d4813fb32ba8176b5fb7022d5b7,3bae9763a7b52b74732963f37d8c4309bf9a432d90b23958b08002d52357f08c,
dlc-frontend/textures/ui/ui scroll bottom tile 8x8.tga,8,8,32,32,True,True,True,1270cb9eb1d3dea0be154a2048a107cc8a7f8d6b25c5f6f7e8963b99015f6d73,e5f160dda30521c6bc1ef3dae1c7318615abcf34af8fc11f09d6003a6e195b46,
dlc-frontend/textures/ui/ui scroll bottom tile.tga,16,16,64,64,True,True,True,978bc0b9f2d5a3fede89a65a1ad232b48a8897ff06d404b572b4b01ab3dea604,91e863be0986e9b3131304815602fdbef0a1dc9e312b35c81e259c80376f0071,
dlc-frontend/textures/ui/ui scroll cap left 8x8.tga,8,8,32,32,True,True,True,a91959e86f8e0e40c6f190c5cceb849e7b121037b175b4bd107a5dd5fb12785d,8910ca82c8f3f0cbb766ae8b15ffddb12a2633d66c52c9e2365b457550c9b822,
dlc-frontend/textures/ui/ui scroll cap left.tga,8,16,32,64,True,True,True,d18cb2a727617fd39945843673fb7a1261965eb4718e94783e95200c45a802f1,2bf9e4cd6da0ee62924076fa4e593d91718416ec21d6fb789204787f1dd15025,
dlc-frontend/textures/ui/ui scroll cap right 8x8.tga,8,8,32,32,True,True,True,cd86bd1aaf9e27629351cbaaf699c8328e46032fbcffd6f5e7ca7c5457c88d99,c280bf3c9ef751f2646f40f02f811a0c36c28007e3ea1257d8e0ed926d461abe,
dlc-frontend/textures/ui/ui scroll cap right.tga,8,16,32,64,True,True,True,b5c6adbe26d8b261abc9dd97f49875507060dbce6c284164b70c887df4074bb0,668fdea397704c2695bf1356579f164cc546805358999de126703ba3da920f86,
dlc-frontend/textures/ui/ui scroll middle 128x16.tga,128,64,512,256,True,True,True,8f313edee2f49f91b9385f8b3a221373714b9510a1bda7cb0956ac630d53fc65,704af4fed5874f3d8ab2d51c2a3cd6a48b7e647076040393a4487c63d9d5f718,
dlc-frontend/textures/ui/ui scroll middle 256x16.tga,256,64,1024,256,True,True,True,71208e3c90cf8a54344841f9a2766e92a7256ed42a4d15cf6e9ea201df99b10d,c23ab0c8a63aa089692492a1496af914ee7610291e7cc86cf4e2b888e0428082,
dlc-frontend/textures/ui/ui scroll middle 64x16.tga,64,8,256,32,True,True,True,82f1ef89a1f84166e4bf1f3dc98a42c3b3e3185684db6e324c493da443c5882c,baf9ca4bac78a6f72ff3113e3ab3d76c6cbbdd02addfddbb36b7357034afa8b4,
dlc-frontend/textures/ui/ui scroll middle tile 8x8.tga,8,8,32,32,True,True,True,24bf43b391a5e03e5b9284e68dbb7468c8fb9490330b84f3ae9f4fba0435f7ae,1e4f605a54c3488d59c10b243816186291c0f89926edb0b10c54103f58743e1a,
dlc-frontend/textures/ui/ui scroll middle tile.tga,32,32,128,128,True,True,True,808e3a66b173212e28f91d7deda8ca82044bea36ffe8b37f353a3b5bdeb92018,530effe3c9e7ba5ff2375bde48e848270238b7af3b71cec6434f1783000d9c28,
dlc-frontend/textures/ui/ui scroll top tile 8x8.tga,8,8,32,32,True,True,True,14a10e92bbdbb23f7d482d1222b92b02a2938612083fda5935e5204e67c27e12,f216b5d836f1a073ecc1c97c77633c6128dd11f9e63b9d523419ef75b8ca6034,
dlc-frontend/textures/ui/ui scroll top tile.tga,16,16,64,64,True,True,True,725c8164dc3ac465b68162c653bdae18e5f155a487216f3f4241c99d78281f38,6f0d84061b83cddb663cb4340331c60004d1b55b468bdb642efeb90f9dbbe7ff,
dlc-frontend/textures/ui/ui text box left.tga,16,32,64,128,True,True,True,f63bca6896089aa83026774b2bd71ff368523c212aed17d6c99b2ccdfffccf15,5af122d094132e5136e7ffd058bb1d84595e4507fa20b7e877bb389dc79f2fc7,
dlc-frontend/textures/ui/ui text box middle.tga,32,32,128,128,True,True,True,66ad1d680a9d88151ffe904dd867ff9835344264312c137050c70eb0681776e9,9ec08ebc87022ecabbb10a439b83e4513ee3f3b8d0204b680e316b9b866e8cd1,
dlc-frontend/textures/ui/ui text box right.tga,16,32,64,128,True,True,True,e27b74beb51a945b1f143f8a0a2c7bc7df5876a71edf37712d4a9146db49535d,69d3be9a606c51bde8b04354cba7c4c00ef10fe437dd6d937c461da23a032925,
dlc-frontend/textures/ui/ui text chat box.tga,32,32,128,128,True,True,True,5627882304d44d6a688e4e30ba426bf455605ef13a33a6ae5ffd3fdd3baf7456,00f51bf912134737ff18ee242e6d07dcc6b4ae4a6ffc8dc43ee530f3c907ac26,
textures/_missingtexture.tga,256,256,1024,1024,True,True,True,cb3e31b030bb447858fac2b90cc1428e7e713b059550191c5982eeba0ff12e49,54cf2e29cc996072b26afc15df15b15e44a537f7e53256ec70a71db2362ff016,
textures/agamemnon map.tga,256,256,1024,1024,True,True,True,1d0606d9e36553631b3f6eef6d86cb0d37003b0a72ab0e9a7b7b838c8c73fcf4,59749e8134edcea67507172dd85416b29352d997ea0788d3cff9f56a757736c1,
textures/animal aurochs map.tga,64,64,256,256,True,True,True,e45587444f55ccf1238dd5498a1d946da6bd0c4bcab72f5b939ad9cfc4544041,e2ff4382a6cc2b652aaca783a866c0cbfcac7deb92ed0fd0a3cd4a86c47d738e,
textures/animal baboon corpse bodya.tga,32,32,128,128,True,True,True,d05d247b43ef781be3bd5c9f7587fa7eeea94f491afc562004dad61f3140ae1e,70910a780e524beb5fc0487948bad63bf78f651a091eccc585a4fa8c2fe24bea,
textures/animal baboon corpse skeletona.tga,32,32,128,128,True,True,True,3c101533d296ae5d70f289fa96e5ac84557877aa9fa736d8c53977dd7a537380,cd78e5b66df41a2fed6006c0cd679fec2a132c201fd953cd0cc1a65c58111d99,
textures/animal baboon map.tga,64,64,256,256,True,True,True,c865520a61bd5f723ec7f175ac20afbc6c6d8214fbcc99ce7945362ad5167c3a,9b5e2558076cf4cc7dfe67464f27158bb54837025d60b94d8a94290e68272127,
textures/animal bear corpse bodya.tga,32,32,128,128,True,True,True,17ccd088352498424e500601f31ac335f62431fa672368dd8de8266706b4f52e,1d189a742be9536e5d4319603db844f52ae4d1216fcb729523a2158ccd258963,
textures/animal bear corpse skeletona.tga,32,32,128,128,True,True,True,df091e1a84d2ed70919bcb4ac8ba8075acc7d9b416e7602802d56504c27dd1ec,ec0b9153ae582142b26a33df2f18d93945eff375b7b8ad0c935f3ce3e2b69044,
textures/animal bear map.tga,64,64,256,256,True,True,True,558311e8d919509544919807e02487f26dffaa2fac80efb958e4fc2d327d2192,405d542d601050636cb45d032f03fd2365646cef4aa542afb203476d3a2829f7,
textures/animal bearlaser beam map.tga,64,64,256,256,True,True,True,bfccf245abec8925e66195dc59c0e9f27a7453008c794f975a6521de31198432,411119ba80e83b052b89403c801a4016bd70092b94a413245926a9b39f446898,
textures/animal bearlaser cape map.tga,32,32,128,128,True,True,True,78ec0ce154976ba6cece266b976257dc622d6bd8a4e68350986e3c8a5beb51c2,6b5fecf3eaa0c4930268a65b319304b70fbe1a507d6140d7b26454cd8cf0ef48,
textures/animal bearlaser map.tga,64,64,256,256,True,True,True,a88c0852b5d2c4106eb769f7ea629dea7e462c3585eea86b87e6ce605e5defff,8e8acd251274d32a3f0202437ff3c1f9e87e71eb88cadd29599f1ece7af6f0de,
textures/animal boar corpse bodya.tga,32,32,128,128,True,True,True,fcf9bf0a3fd9084790a4fbe1c0102ac70242a1dd706b12ee759751144e3e007d,dd62102d319f34a5c069dba70540a74f12a1afeb3f937090aebef5c3a9f3f38d,
textures/animal boar corpse skeletona.tga,32,32,128,128,True,True,True,b076a8c4228f5a2bcf8eb05c9be245590f9a1a7d5ca32df9f2d458cbc7d4d364,6e21f4a8f917324d425153c8e41afa5fd4d204d29cd7809f51017216483143d0,
textures/animal boar map.tga,64,64,256,256,True,True,True,915af750af757dd2f2ef66c997064b60a176b944665cbfe333be972f04880948,c18e326954dd8b36b1303cebc2d91f2c8c6da2599dce0a0c1838b417ea544c74,
textures/animal camel map.tga,64,64,256,256,True,True,True,047e8385c0957b90c466e1c99a951f9cdec355b9b58543d36d9a967e185bf312,6be15d3aa2aae15a291c7090c4a6493706301495f622afc853dbffa716bee02b,
textures/animal caribou antlers map.tga,32,32,128,128,True,True,True,4b4afc09889b82f8c44496dd0a518ea7e3a8972e87a3661b25e7f6fa57cf192b,5d2dc670e9b963c76516511595020a815b51d7e4798cbfe8f37df8313a2566e7,
textures/animal caribou corpse bodya.tga,32,32,128,128,True,True,True,9cb83b1db8c37a7ce974c327defd8b7d19a449d793c96f4a599574af285a6a95,bc89723b2ea04a628ff6e449e6c6423195e92f1319eb4f2983307c8a7d699a0c,
textures/animal caribou corpse skeletona.tga,32,32,128,128,True,True,True,17de3212c0fecbc55eef4bb5bac905f5f033c462aac79d0f38b73fce00d48068,112dced2ee425648b84573c984d8898b18d696e8f59289aaf3c0ed646bcb3056,
textures/animal caribou map.tga,64,64,256,256,True,True,True,94d27e0010f80d6e41b21ae0b1cea26cba85169ee5d167d2e05a3133649b85f6,253853ea7195dec77ab69a1ca7e2157eedeaae358a4e4d9a1ecdabb1c945dabe,
textures/animal chicken corpse bodya.tga,32,32,128,128,True,True,True,b92dff1687a3137d08aadd10f89f1ce7f61a7b5f1eecfef6f2612a4ec3db8654,d872126c5d0b5b29a4a7f7e9cb4bc05547d66c4ad1306ab85bff11eafe48ad68,
textures/animal chicken corpse skeletona.tga,32,32,128,128,True,True,True,de06873a6747ab23b3b10f89926f743c60766e9fbf5d7c05d531f952dc9359cf,0804172a56062ce11e3e5912a8aaa8e7e63face06467b686016b8df6de586959,
textures/animal chicken map.tga,64,64,256,256,True,True,True,2d8db94cbd90ec9ff45804c7a5296861428e602e18b13017f83b52d82e61887e,e13ea7c08299128a2c3e4e2c60ccdc17d862cab21385a939260d9cd47959a1a0,
textures/animal chicken.tga,32,32,128,128,True,True,True,805c989fa4425f7676340957cdf80d824381fe60ef36e620aaa0e3423c132afe,0eed2ab6944ad93b123335ffbb3543d4302ef3576b3ba5d7200445cdfd31eefb,
textures/animal cow a map.tga,128,128,512,512,True,True,True,dfdf60d95def40597ee081d3c2563b4e9071847ff661153efedac340b3af175c,73b0549189b036f82a6b09fcd8007372ea6d0ef2709bded8bf1008fcea680ec9,
textures/animal cow b map.tga,128,128,512,512,True,True,True,9aa1ac7274a2a192b88e2dabb7e404260c326df98953ac5d9de4c0a40906bdc8,fa023ff635d7fb73b663eb02ce3ab67a2aacaf0f663c91c4bed6c639258151ff,
textures/animal cow c map.tga,128,128,512,512,True,True,True,08cb1e9449e6ddcc393f628d1062733f264d21f41fee1cc3371d601c9dd59589,11d52451b82aefa392ac67e0ce7a1628bde0065b80c630ac83f52f0f2020f657,
textures/animal cow corpse bodya.tga,32,32,128,128,True,True,True,e0763a1ee19758fe384861b87488d787d7c10f5afb2c5722ff733623b4f7af83,9c2bbfae20ce392bd33595d9f031443c6a5ffec0baa7de9ab4fbd23617a8f8dd,
