RelativePath,Category,SourceType,SourceWidth,SourceHeight,SourceArea,OutputWidth,OutputHeight,OutputArea,OutputMegapixels,OutputMaxDimension,BTIFormat,BTIAlphaBits,NoAlphaTest,NoMip,Clamp,BTIBOM,AlphaBand,AlphaCoveragePercent,AlphaValueCount,MTRLTotal,MTRLCT0,MTRLCT4,PBRifyFound,DDTFound,DDTBytes,DDTNonEmpty,Large1024Plus,Large2048Plus,Large4096Plus,Square1024Output,BC1Large,BC1Square1024,CanonicalFamily,EstimatedRGBABytes,OutputExactly4x
textures\ui\techtreethor5.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreethor6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreethor7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreethor8.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreethor9.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus10.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus11.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus12.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus3.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus4.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus5.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus8.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\techtreezeus9.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui border left middle.tga,Unknown,NormalExtraction,64,256,16384,256,1024,262144,0.2621,1024,DEFLATEDRGBA8,1,False,False,False,False,,31.25,2,0,0,0,True,True,163872,True,True,False,False,False,False,False,DEFLATED,1048576,True
textures\ui\ui border right middle.tga,Unknown,NormalExtraction,64,256,16384,256,1024,262144,0.2621,1024,DEFLATEDRGBA8,1,False,False,False,False,,31.25,2,0,0,0,True,True,163872,True,True,False,False,False,False,False,DEFLATED,1048576,True
textures\ui\ui button long 160x32 blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,60.303,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 160x32 clicked blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,60.303,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 160x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,62.109,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 160x32 rollover blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,60.303,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 160x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,62.109,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 160x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,62.109,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,72.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 clicked blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,72.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,74.219,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 grey.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,0,False,False,False,False,,74.219,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 rollover blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,72.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,74.219,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 192x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,74.219,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32 blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,84.912,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32 clicked blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,84.912,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,86.719,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32 rollover blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,84.912,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,86.719,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 224x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,86.719,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32 blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,97.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32 clicked blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,97.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,99.609,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32 rollover blue.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,97.412,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,99.609,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long 256x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,99.219,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 160x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,48.486,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 160x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,48.486,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 160x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,48.486,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 192x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,58.643,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 192x32 grey.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,58.643,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 192x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,58.643,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 192x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,58.643,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 224x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.799,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 224x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.799,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 224x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.799,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 256x32 clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,78.955,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 256x32 rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,78.955,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button long skinny 256x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,78.955,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button tab down 152x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,56.592,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button tab friends list.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,76.074,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui button tab up 152x32.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,18.604,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\ui god all random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.765,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god atlantean random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.703,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god base all random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.765,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god boarder highlight 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,25.584,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god chinese random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god egypt random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god fuxi 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god gaia 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.703,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god greek random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god hades 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god isis 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god kronos 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.703,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god loki 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god norse random 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god nuwa 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god odin 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god oranos 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.703,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god poseidon 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god ra 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god set 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god shennong 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,72.427,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god thor 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,72.447,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui god zeus 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,68.91,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui line yellow vertical.tga,Unknown,NormalExtraction,8,256,2048,32,1024,32768,0.0328,1024,DEFLATEDRGBA8,0,True,False,False,False,,98.828,221,0,0,0,True,True,20512,True,True,False,False,False,False,False,DEFLATED,131072,True
textures\ui\ui line yellow.tga,Unknown,NormalExtraction,256,8,2048,1024,32,32768,0.0328,1024,DEFLATEDRGBA8,0,True,False,False,False,,100.0,227,0,0,0,True,True,20512,True,True,False,False,False,False,False,DEFLATED,131072,True
textures\ui\ui map acropolis 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map alfheim 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map altheim 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map anatolia 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map any 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map archipelago 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map basin 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map black sea 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map blue lagoon.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC1,4,False,False,False,False,,66.22,2,0,0,0,True,True,0,False,True,False,False,True,True,True,BC1,4194304,True
textures\ui\ui map boarder highlight 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,25.584,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map boarder template 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,4,False,False,False,False,,32.365,16,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map deep jungle 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map erebus 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map fgc 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map ghost lake 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map golden fleece 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map highland 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map islands 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map jotunheim 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map king of the hill 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map land unknown 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map marsh 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\ui map mediterranean 256x256.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,1,False,False,False,False,,64.502,2,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
